code,open,high,low,close,volume,abs_change,sq_abs_change,sq_abs_change100000
094970,3251.7848410757947,3342.037489812551,3166.035044824776,3251.59739201304,351586.619396903,0.025180497036810103,0.0006340574310208024,63.405743102080244
095190,4564.566422167889,4690.345558272209,4453.664221678891,4554.612061939691,1438506.7041564793,0.02495200957853958,0.000622602782007531,62.2602782007531
095270,19544.455582722087,20048.912795436023,19017.250203748983,19519.069274653626,70760.96903015485,0.02594763474753673,0.0006732797489915755,67.32797489915755
095300,1724.5191387559807,1810.531100478469,1636.1004784688996,2824.7775119617227,547051.3468899522,0.029285144462541515,0.000857619686191926,85.7619686191926
095340,16298.262428687856,16663.092094539526,15913.727791361043,16280.63162184189,178897.98940505297,0.023715659270022834,0.00056243249461182,56.243249461182
095500,4362.269763651182,4440.02444987775,4275.762021189894,4353.410757946211,201287.82640586796,0.018924326138534876,0.00035813011979763434,35.81301197976343
095570,5670.176039119804,5765.687041564792,5552.182559087205,5727.885085574572,134153.47921760392,0.015114431200789888,0.00022844603052341085,22.844603052341085
095610,22423.00814995925,22921.75957620212,21904.45965770171,22397.786471067644,422601.2290138549,0.024761176653587128,0.0006131158692701483,61.31158692701483
095660,15735.615321923391,16077.791361043195,15392.665036674816,15706.642216788916,274621.32599837,0.022377060458605543,0.0005007328347680877,50.07328347680877
095700,70417.59983700082,72260.47188264059,68556.06764466177,70289.44580277099,332297.98451507743,0.026071779954370523,0.0006797377099891167,67.97377099891166
